N,m,fm,hmm,hMM,emm,eMM,emM,eMm
1000,2,0.33,0.74,0.26,0.24649298597194388,0.1658316633266533,0.5035070140280561,0.0841683366733467
1000,2,0.4,0.74,0.26,0.3316633266533066,0.11122244488977956,0.4879759519038076,0.06913827655310621
1000,2,0.49,0.74,0.26,0.4033066132264529,0.0811623246492986,0.4278557114228457,0.08767535070140281
1000,2,0.15,0.74,0.26,0.08316633266533066,0.3712424849699399,0.4784569138276553,0.06713426853707415
1000,2,0.33,0.74,0.27,0.26302605210420843,0.16182364729458917,0.5075150300601202,0.06763527054108216
1000,2,0.4,0.74,0.27,0.3301603206412826,0.12124248496993988,0.4789579158316633,0.06963927855711423
1000,2,0.49,0.74,0.27,0.4003006012024048,0.093687374749499,0.41733466933867736,0.08867735470941884
1000,2,0.15,0.74,0.27,0.09268537074148296,0.32014028056112226,0.5305611222444889,0.05661322645290581
1000,2,0.33,0.74,0.28,0.2590180360721443,0.156813627254509,0.5135270541082164,0.07064128256513026
1000,2,0.4,0.74,0.28,0.32615230460921846,0.12174348697394789,0.4784569138276553,0.07364729458917836
1000,2,0.49,0.74,0.28,0.4133266533066132,0.09719438877755511,0.41382765531062127,0.07565130260521043
1000,2,0.15,0.74,0.28,0.09769539078156313,0.32014028056112226,0.5305611222444889,0.051603206412825654
1000,2,0.33,0.74,0.29,0.24448897795591182,0.17034068136272545,0.5,0.08517034068136273
1000,2,0.4,0.74,0.29,0.32014028056112226,0.14829659318637275,0.45190380761523047,0.07965931863727455
1000,2,0.49,0.74,0.29,0.405811623246493,0.1062124248496994,0.40380761523046094,0.0841683366733467
1000,2,0.15,0.74,0.29,0.08517034068136273,0.41282565130260523,0.437875751503006,0.06412825651302605
1000,2,0.33,0.74,0.3,0.25200400801603207,0.16482965931863727,0.5045090180360722,0.07865731462925851
1000,2,0.4,0.74,0.3,0.3026052104208417,0.15731462925851702,0.44188376753507014,0.09819639278557114
1000,2,0.49,0.74,0.3,0.4253507014028056,0.07414829659318638,0.43587174348697394,0.06462925851703406
1000,2,0.15,0.74,0.3,0.07565130260521043,0.44188376753507014,0.40781563126252507,0.0746492985971944
1000,2,0.33,0.74,0.31,0.2409819639278557,0.1963927855711423,0.47394789579158314,0.08867735470941884
1000,2,0.4,0.74,0.31,0.32064128256513025,0.1462925851703407,0.4529058116232465,0.08016032064128256
1000,2,0.49,0.74,0.31,0.42084168336673344,0.07214428857715431,0.43887775551102204,0.06813627254509018
1000,2,0.15,0.74,0.31,0.07665330661322645,0.44138276553106215,0.40831663326653306,0.07364729458917836
1000,2,0.33,0.74,0.32,0.22745490981963928,0.250501002004008,0.4188376753507014,0.10320641282565131
1000,2,0.4,0.74,0.32,0.3276553106212425,0.16432865731462926,0.43587174348697394,0.07214428857715431
1000,2,0.49,0.74,0.32,0.4198396793587174,0.10771543086172344,0.4033066132264529,0.06913827655310621
1000,2,0.15,0.74,0.32,0.07064128256513026,0.4879759519038076,0.36172344689378755,0.07965931863727455
1000,2,0.33,0.74,0.33,0.23697394789579157,0.24749498997995992,0.4218436873747495,0.093687374749499
1000,2,0.4,0.74,0.33,0.3096192384769539,0.17535070140280562,0.4248496993987976,0.09018036072144289
1000,2,0.49,0.74,0.33,0.4028056112224449,0.11573146292585171,0.3942885771543086,0.0871743486973948
1000,2,0.15,0.74,0.33,0.08166332665330661,0.5045090180360722,0.34519038076152303,0.0686372745490982
1000,2,0.33,0.74,0.34,0.24649298597194388,0.2339679358717435,0.43537074148296595,0.0841683366733467
1000,2,0.4,0.74,0.34,0.32014028056112226,0.15430861723446893,0.4468937875751503,0.07865731462925851
1000,2,0.49,0.74,0.34,0.40681362725450904,0.11222444889779559,0.39779559118236474,0.08316633266533066
1000,2,0.15,0.74,0.34,0.07515030060120241,0.47945891783567135,0.37024048096192386,0.07515030060120241
1000,2,0.33,0.74,0.35,0.22945891783567135,0.25501002004008017,0.4153306613226453,0.10020040080160321
1000,2,0.4,0.74,0.35,0.3066132264529058,0.20741482965931865,0.3927855711422846,0.09318637274549098
1000,2,0.49,0.74,0.35,0.38877755511022044,0.14428857715430862,0.3657314629258517,0.10120240480961924
1000,2,0.15,0.74,0.35,0.08216432865731463,0.46142284569138275,0.38827655310621245,0.06813627254509018
1000,2,0.33,0.74,0.36,0.25200400801603207,0.22244488977955912,0.44889779559118237,0.07665330661322645
1000,2,0.4,0.74,0.36,0.3026052104208417,0.17935871743486975,0.4198396793587174,0.09819639278557114
1000,2,0.49,0.74,0.36,0.40981963927855714,0.12424849699398798,0.3847695390781563,0.0811623246492986
1000,2,0.15,0.74,0.36,0.07014028056112225,0.5511022044088176,0.2985971943887776,0.08016032064128256
1000,2,0.33,0.74,0.37,0.25,0.24599198396793587,0.4243486973947896,0.07965931863727455
1000,2,0.4,0.74,0.37,0.3216432865731463,0.1818637274549098,0.4183366733466934,0.0781563126252505
1000,2,0.49,0.74,0.37,0.39529058116232463,0.14228456913827656,0.3667334669338677,0.09569138276553106
1000,2,0.15,0.74,0.37,0.07765531062124248,0.5250501002004008,0.3246492985971944,0.07264529058116233
1000,2,0.33,0.74,0.38,0.23647294589178355,0.2750501002004008,0.39529058116232463,0.09318637274549098
1000,2,0.4,0.74,0.38,0.30561122244488975,0.20691382765531063,0.39228456913827653,0.09519038076152304
1000,2,0.49,0.74,0.38,0.40681362725450904,0.12925851703406813,0.37975951903807614,0.0841683366733467
1000,2,0.15,0.74,0.38,0.07264529058116233,0.5365731462925851,0.31312625250501,0.07765531062124248
1000,2,0.33,0.74,0.39,0.25801603206412826,0.25851703406813625,0.4118236472945892,0.0716432865731463
1000,2,0.4,0.74,0.39,0.3091182364729459,0.2094188376753507,0.39178356713426854,0.08967935871743488
1000,2,0.49,0.74,0.39,0.38827655310621245,0.15130260521042085,0.3587174348697395,0.10170340681362726
1000,2,0.15,0.74,0.39,0.0716432865731463,0.5776553106212425,0.27304609218436876,0.07765531062124248
1000,2,0.33,0.74,0.4,0.23246492985971945,0.30561122244488975,0.3637274549098196,0.09819639278557114
1000,2,0.4,0.74,0.4,0.3156312625250501,0.22294589178356713,0.37625250501002006,0.08517034068136273
1000,2,0.49,0.74,0.4,0.4033066132264529,0.15180360721442887,0.35821643286573146,0.08667334669338678
1000,2,0.15,0.74,0.4,0.05861723446893788,0.6372745490981964,0.2124248496993988,0.09168336673346693
1000,2,0.33,0.74,0.41,0.19589178356713427,0.3527054108216433,0.31763527054108215,0.13376753507014028
1000,2,0.4,0.74,0.41,0.31713426853707416,0.23196392785571143,0.3682364729458918,0.08266533066132264
1000,2,0.49,0.74,0.41,0.39529058116232463,0.1538076152304609,0.35521042084168336,0.09569138276553106
1000,2,0.15,0.74,0.41,0.07014028056112225,0.6352705410821643,0.2154308617234469,0.07915831663326653
1000,2,0.33,0.74,0.42,0.23446893787575152,0.2845691382765531,0.38577154308617234,0.09519038076152304
1000,2,0.4,0.74,0.42,0.30410821643286573,0.23346693386773548,0.36773547094188375,0.09468937875751503
1000,2,0.49,0.74,0.42,0.3967935871743487,0.1593186372745491,0.35070140280561124,0.09318637274549098
1000,2,0.15,0.74,0.42,0.08066132264529058,0.5270541082164328,0.32364729458917835,0.0686372745490982
1000,2,0.33,0.74,0.43,0.2374749498997996,0.29458917835671344,0.374749498997996,0.09318637274549098
1000,2,0.4,0.74,0.43,0.3076152304609218,0.23897795591182364,0.36122244488977956,0.09218436873747494
1000,2,0.49,0.74,0.43,0.3912825651302605,0.1432865731462926,0.3667334669338677,0.09869739478957916
1000,2,0.15,0.74,0.43,0.06913827655310621,0.5656312625250501,0.28406813627254507,0.0811623246492986
1000,2,0.33,0.74,0.44,0.22294589178356713,0.3256513026052104,0.343687374749499,0.10771543086172344
1000,2,0.4,0.74,0.44,0.3256513026052104,0.21693386773547094,0.3842685370741483,0.07314629258517034
1000,2,0.49,0.74,0.44,0.39529058116232463,0.17334669338677355,0.3366733466933868,0.09468937875751503
1000,2,0.15,0.74,0.44,0.06462925851703406,0.6753507014028056,0.1743486973947896,0.08567134268537074
1000,2,0.33,0.74,0.45,0.2249498997995992,0.36172344689378755,0.3076152304609218,0.10571142284569138
1000,2,0.4,0.74,0.45,0.29509018036072143,0.28006012024048094,0.32014028056112226,0.10470941883767534
1000,2,0.49,0.74,0.45,0.406312625250501,0.1683366733466934,0.342685370741483,0.08266533066132264
1000,2,0.15,0.74,0.45,0.04959919839679359,0.6973947895791583,0.1523046092184369,0.10070140280561123
1000,2,0.33,0.74,0.46,0.21142284569138275,0.3471943887775551,0.32314629258517036,0.11823647294589178
1000,2,0.4,0.74,0.46,0.2865731462925852,0.2650300601202405,0.33617234468937873,0.11222444889779559
1000,2,0.49,0.74,0.46,0.38927855711422843,0.18537074148296592,0.3246492985971944,0.10070140280561123
1000,2,0.15,0.74,0.46,0.07615230460921844,0.6187374749498998,0.23196392785571143,0.07314629258517034
1000,2,0.33,0.74,0.47,0.2219438877755511,0.3877755511022044,0.281563126252505,0.10871743486973948
1000,2,0.4,0.74,0.47,0.282064128256513,0.3166332665330661,0.28256513026052105,0.1187374749498998
1000,2,0.49,0.74,0.47,0.405811623246493,0.18687374749498997,0.32314629258517036,0.0841683366733467
1000,2,0.15,0.74,0.47,0.045591182364729456,0.719939879759519,0.13076152304609218,0.10370741482965933
1000,2,0.33,0.74,0.48,0.23346693386773548,0.3336673346693387,0.33567134268537074,0.09719438877755511
1000,2,0.4,0.74,0.48,0.312124248496994,0.25801603206412826,0.34218436873747493,0.08767535070140281
1000,2,0.49,0.74,0.48,0.37925851703406815,0.18987975951903807,0.3211422845691383,0.10971943887775551
1000,2,0.15,0.74,0.48,0.050100200400801605,0.7134268537074149,0.13627254509018036,0.10020040080160321
1000,2,0.33,0.74,0.49,0.2249498997995992,0.36472945891783565,0.30561122244488975,0.10470941883767534
1000,2,0.4,0.74,0.49,0.29509018036072143,0.29008016032064127,0.3091182364729459,0.10571142284569138
1000,2,0.49,0.74,0.49,0.3972945891783567,0.1933867735470942,0.3166332665330661,0.09268537074148296
1000,2,0.15,0.74,0.49,0.042585170340681364,0.7369739478957916,0.11272545090180361,0.10771543086172344
1000,2,0.33,0.74,0.5,0.20541082164328658,0.41432865731462926,0.25501002004008017,0.125250501002004
1000,2,0.4,0.74,0.5,0.2770541082164329,0.3496993987975952,0.24949899799599198,0.12374749498997996
1000,2,0.49,0.74,0.5,0.37074148296593185,0.2374749498997996,0.2715430861723447,0.12024048096192384
1000,2,0.15,0.74,0.5,0.04809619238476954,0.6953907815631263,0.15430861723446893,0.10220440881763528
1000,2,0.33,0.74,0.51,0.22695390781563127,0.4123246492985972,0.25701402805611223,0.10370741482965933
1000,2,0.4,0.74,0.51,0.3031062124248497,0.27955911823647295,0.3216432865731463,0.09569138276553106
1000,2,0.49,0.74,0.51,0.3872745490981964,0.21342685370741482,0.2965931863727455,0.10270541082164329
1000,2,0.15,0.74,0.51,0.05711422845691383,0.7214428857715431,0.12925851703406813,0.09218436873747494
1000,2,0.33,0.74,0.52,0.22344689378757515,0.3772545090180361,0.29208416833667333,0.10721442885771543
1000,2,0.4,0.74,0.52,0.26603206412825653,0.344188376753507,0.25501002004008017,0.1347695390781563
1000,2,0.49,0.74,0.52,0.375751503006012,0.24599198396793587,0.2650300601202405,0.11322645290581163
1000,2,0.15,0.74,0.52,0.06763527054108216,0.6838677354709419,0.16683366733466934,0.08166332665330661
1000,2,0.33,0.74,0.53,0.19889779559118237,0.4544088176352705,0.21492985971943887,0.1317635270541082
1000,2,0.4,0.74,0.53,0.2715430861723447,0.3471943887775551,0.2530060120240481,0.1282565130260521
1000,2,0.49,0.74,0.53,0.40230460921843686,0.21643286573146292,0.2925851703406814,0.08867735470941884
1000,2,0.15,0.74,0.53,0.05561122244488978,0.720440881763527,0.12925851703406813,0.09468937875751503
1000,2,0.33,0.74,0.54,0.2094188376753507,0.4278557114228457,0.24148296593186372,0.12124248496993988
1000,2,0.4,0.74,0.54,0.28707414829659317,0.33867735470941884,0.26152304609218435,0.11272545090180361
1000,2,0.49,0.74,0.54,0.37925851703406815,0.25801603206412826,0.25200400801603207,0.11072144288577154
1000,2,0.15,0.74,0.54,0.06162324649298597,0.7249498997995992,0.12474949899799599,0.08867735470941884
1000,2,0.33,0.74,0.55,0.19188376753507014,0.45791583166332667,0.21142284569138275,0.13877755511022044
1000,2,0.4,0.74,0.55,0.3001002004008016,0.3151302605210421,0.28607214428857713,0.09869739478957916
1000,2,0.49,0.74,0.55,0.3602204408817635,0.26703406813627256,0.24298597194388777,0.12975951903807614
1000,2,0.15,0.74,0.55,0.05511022044088176,0.7099198396793587,0.13977955911823647,0.09519038076152304
1000,2,0.33,0.74,0.56,0.2124248496993988,0.4433867735470942,0.22595190380761523,0.11823647294589178
1000,2,0.4,0.74,0.56,0.2935871743486974,0.34318637274549096,0.25701402805611223,0.1062124248496994
1000,2,0.49,0.74,0.56,0.39478957915831664,0.22945891783567135,0.280561122244489,0.09519038076152304
1000,2,0.15,0.74,0.56,0.057615230460921846,0.7214428857715431,0.1282565130260521,0.09268537074148296
1000,2,0.33,0.74,0.57,0.19438877755511022,0.47394789579158314,0.19539078156312625,0.13627254509018036
1000,2,0.4,0.74,0.57,0.2530060120240481,0.40981963927855714,0.1903807615230461,0.1467935871743487
1000,2,0.49,0.74,0.57,0.407314629258517,0.25400801603206413,0.25501002004008017,0.08366733466933868
1000,2,0.15,0.74,0.57,0.037575150300601205,0.781563126252505,0.06813627254509018,0.11272545090180361
1000,2,0.33,0.74,0.58,0.18637274549098196,0.48897795591182364,0.1813627254509018,0.1432865731462926
1000,2,0.4,0.74,0.58,0.29008016032064127,0.3712424849699399,0.22895791583166333,0.10971943887775551
1000,2,0.49,0.74,0.58,0.3877755511022044,0.2725450901803607,0.23647294589178355,0.10320641282565131
1000,2,0.15,0.74,0.58,0.037575150300601205,0.779559118236473,0.07014028056112225,0.11272545090180361
1000,2,0.33,0.74,0.59,0.18937875751503006,0.5120240480961924,0.15731462925851702,0.14128256513026052
1000,2,0.4,0.74,0.59,0.2785571142284569,0.35971943887775554,0.24048096192384769,0.12124248496993988
1000,2,0.49,0.74,0.59,0.3722444889779559,0.24198396793587174,0.26703406813627256,0.1187374749498998
1000,2,0.15,0.74,0.59,0.05661322645290581,0.7454909819639278,0.10420841683366733,0.093687374749499
1000,2,0.33,0.74,0.6,0.19188376753507014,0.49198396793587174,0.17735470941883769,0.13877755511022044
1000,2,0.4,0.74,0.6,0.2590180360721443,0.4198396793587174,0.17935871743486975,0.14178356713426854
1000,2,0.49,0.74,0.6,0.3682364729458918,0.30410821643286573,0.2059118236472946,0.12174348697394789
1000,2,0.15,0.74,0.6,0.0435871743486974,0.7790581162324649,0.07064128256513026,0.10671342685370741
1000,2,0.33,0.74,0.61,0.20090180360721444,0.5060120240480962,0.16332665330661322,0.12975951903807614
1000,2,0.4,0.74,0.61,0.28106212424849697,0.38927855711422843,0.2099198396793587,0.11973947895791583
1000,2,0.49,0.74,0.61,0.37324649298597196,0.29759519038076154,0.21342685370741482,0.11573146292585171
1000,2,0.15,0.74,0.61,0.03156312625250501,0.8011022044088176,0.048597194388777555,0.1187374749498998
1000,2,0.33,0.74,0.62,0.19438877755511022,0.49799599198396793,0.1713426853707415,0.13627254509018036
1000,2,0.4,0.74,0.62,0.2775551102204409,0.4123246492985972,0.187875751503006,0.12224448897795591
1000,2,0.49,0.74,0.62,0.37074148296593185,0.30861723446893785,0.20140280561122245,0.11923847695390781
1000,2,0.15,0.74,0.62,0.04308617234468938,0.7820641282565131,0.06763527054108216,0.10721442885771543
1000,2,0.33,0.74,0.63,0.18386773547094187,0.5190380761523046,0.15030060120240482,0.1467935871743487
1000,2,0.4,0.74,0.63,0.2625250501002004,0.4473947895791583,0.15180360721442887,0.13827655310621242
1000,2,0.49,0.74,0.63,0.3842685370741483,0.28607214428857713,0.22394789579158317,0.10571142284569138
1000,2,0.15,0.74,0.63,0.034569138276553106,0.7995991983967936,0.050100200400801605,0.11573146292585171
1000,2,0.33,0.74,0.64,0.1743486973947896,0.533066132264529,0.1372745490981964,0.15531062124248496
1000,2,0.4,0.74,0.64,0.2715430861723447,0.4303607214428858,0.1688376753507014,0.12925851703406813
1000,2,0.49,0.74,0.64,0.3697394789579158,0.32064128256513025,0.18937875751503006,0.12024048096192384
1000,2,0.15,0.74,0.64,0.04809619238476954,0.780060120240481,0.07064128256513026,0.10120240480961924
1000,2,0.33,0.74,0.65,0.2129258517034068,0.4874749498997996,0.1818637274549098,0.11773547094188377
1000,2,0.4,0.74,0.65,0.2535070140280561,0.44939879759519036,0.1497995991983968,0.14729458917835672
1000,2,0.49,0.74,0.65,0.34519038076152303,0.3331663326653307,0.17685370741482967,0.14478957915831664
1000,2,0.15,0.74,0.65,0.050100200400801605,0.7635270541082164,0.08617234468937876,0.10020040080160321
1000,2,0.33,0.74,0.66,0.1748496993987976,0.5581162324649298,0.11122244488977956,0.15581162324649298
1000,2,0.4,0.74,0.66,0.251503006012024,0.44889779559118237,0.15030060120240482,0.1492985971943888
1000,2,0.49,0.74,0.66,0.37625250501002006,0.3191382765531062,0.18987975951903807,0.11472945891783567
1000,2,0.15,0.74,0.66,0.042585170340681364,0.7860721442885772,0.06362725450901803,0.10771543086172344
1000,2,0.33,0.74,0.67,0.17284569138276554,0.5490981963927856,0.12024048096192384,0.15781563126252504
1000,2,0.4,0.74,0.67,0.2785571142284569,0.44488977955911824,0.15430861723446893,0.12224448897795591
1000,2,0.49,0.74,0.67,0.3812625250501002,0.3311623246492986,0.1778557114228457,0.10971943887775551
1000,2,0.15,0.74,0.67,0.041082164328657314,0.7990981963927856,0.051603206412825654,0.10821643286573146
1000,2,0.33,0.74,0.68,0.17234468937875752,0.5596192384769539,0.10971943887775551,0.15831663326653306
1000,2,0.4,0.74,0.68,0.2650300601202405,0.44288577154308617,0.15731462925851702,0.1347695390781563
1000,2,0.49,0.74,0.68,0.3712424849699399,0.3411823647294589,0.1688376753507014,0.1187374749498998
1000,2,0.15,0.74,0.68,0.04008016032064128,0.7900801603206413,0.059619238476953905,0.11022044088176353
1000,2,0.33,0.74,0.69,0.1813627254509018,0.5490981963927856,0.12024048096192384,0.1492985971943888
1000,2,0.4,0.74,0.69,0.2575150300601202,0.46142284569138275,0.1377755511022044,0.1432865731462926
1000,2,0.49,0.74,0.69,0.375250501002004,0.33867735470941884,0.1713426853707415,0.11472945891783567
1000,2,0.15,0.74,0.69,0.045591182364729456,0.7980961923847696,0.051603206412825654,0.10470941883767534
1000,2,0.33,0.74,0.7,0.19889779559118237,0.5506012024048096,0.11973947895791583,0.13076152304609218
1000,2,0.4,0.74,0.7,0.26152304609218435,0.47645290581162325,0.12274549098196393,0.13927855711422846
1000,2,0.49,0.74,0.7,0.37675350701402804,0.3496993987975952,0.16032064128256512,0.11322645290581163
1000,2,0.15,0.74,0.7,0.04659318637274549,0.7940881763527055,0.05661322645290581,0.10270541082164329
1000,2,0.33,0.74,0.71,0.18837675350701402,0.5606212424849699,0.10971943887775551,0.14128256513026052
1000,2,0.4,0.74,0.71,0.25701402805611223,0.45541082164328656,0.14478957915831664,0.14278557114228457
1000,2,0.49,0.74,0.71,0.35220440881763526,0.3682364729458918,0.14178356713426854,0.1377755511022044
1000,2,0.15,0.74,0.71,0.029559118236472944,0.8201402805611222,0.029559118236472944,0.12074148296593186
1000,2,0.33,0.74,0.72,0.18537074148296592,0.5846693386773547,0.08466933867735471,0.14529058116232466
1000,2,0.4,0.74,0.72,0.25,0.4814629258517034,0.1187374749498998,0.1497995991983968
